SN,Setting1,Setting2,Setting3,Setting4,Setting5,BDate,FileDate,TUT,Hrs/Day,NormDist x Values,NormDist y Values
11136001015479,2.78943E-06,0.173099453,0.786798655,0.001467238,0.038632981,4/30/2016,8/18/2017,497.9122222,1.048236257,,
11136001015481,0.039140479,0.331383574,0.356837961,0.027116477,0.245518604,4/30/2016,12/1/2016,95.59583333,0.444631783,,
11136001015482,0.039242091,0.128778313,0.011037058,0.816545736,0.004396574,4/30/2016,10/4/2017,1223.806389,2.344456684,,
11136001015483,0.010946747,0.935883828,0.038818907,0.003922624,0.010428754,5/2/2016,1/9/2017,645.1180556,2.559992284,,
11136001015489,0.029299727,0.959553524,0.002825468,0.00304824,0.005273624,5/2/2016,8/7/2017,476.3222222,1.031000481,,
11136001015499,0.00051082,0.118844801,0.057134813,0.034589797,0.788919442,5/2/2016,8/30/2017,850.4836111,1.753574456,,
11136001015514,0,0.0188189,0.964461569,0.001898747,0.014821539,5/2/2016,11/13/2017,736.5969444,1.315351687,,
11136001015517,0.004235666,0.054349706,0.652379763,0.266654053,0.022379334,5/2/2016,8/18/2017,375.8427778,0.794593611,,
11136001015520,0.009240298,0.247289714,0.006109309,0.731440345,0.005920525,5/2/2016,11/14/2017,1453.746944,2.591349277,,
11136001015542,8.63164E-06,0.000842148,0.007054305,0.552678925,0.439416741,5/2/2016,8/7/2017,740.1705556,1.60210077,,
11136001015554,0.008256221,0.594915627,0.222040286,0.002528104,0.172259242,5/2/2016,9/14/2016,534.5463889,3.959602881,,
11136001015573,0.009024859,0.981157678,0.003492318,9.1104E-06,0.006317047,5/2/2016,8/31/2017,548.8236111,1.12926669,,
11136001015576,0.004518522,0.361994351,0.623326563,0.004576354,0.005583939,5/2/2016,4/21/2018,1023.073056,1.422911065,,
11136001015577,0.86118981,0.077076823,0.045545745,0.001160224,0.015028066,5/2/2016,8/8/2017,830.5386111,1.793819894,,
11136001015581,0.029863652,0.445019631,0.225317229,0.036788421,0.26301124,5/2/2016,8/15/2017,1602.700833,3.410001773,,
11136001015597,0.009034692,0.954407672,0.019300339,0.000225675,0.017030767,5/2/2016,11/30/2016,324.9511111,1.53278826,,
11136001015598,0.004090226,0.011678777,0.723721224,0.03169251,0.228817542,5/3/2016,10/5/2017,999.6052778,1.922317842,,
11136001015600,0.012142644,0.96222408,0.011690628,0.00353083,0.010413162,5/3/2016,2/5/2018,413.5791667,0.643202436,,
11136001015601,0.158180772,0.53012846,0.257887864,0.044390046,0.009413477,5/3/2016,7/26/2017,447.9983333,0.997769117,,
11136001015602,0.002527585,0.008068988,0.506438478,0.451213637,0.031750902,5/3/2016,1/24/2017,679.8319444,2.55575919,,
11136001015606,8.7586E-07,0.010603161,0.978906664,7.88274E-06,0.010480541,,3/27/2018,317.1486111,#N/A,,
11136001015611,1.282E-05,0.001078803,0.994844118,6.41E-06,0.00405849,5/3/2016,12/2/2016,866.7016667,4.069021909,,
11136001015621,4.72274E-05,0.02285917,0.732604933,0.179650912,0.064836659,5/3/2016,11/7/2017,252.9133333,0.4573478,,
11136001015631,1.02329E-05,0.00970154,0.488940429,0.490794115,0.010553683,5/3/2016,4/5/2018,1085.824167,1.546758072,,
11136001015635,8.40588E-05,0.000879905,0.864049878,0.04807528,0.086911329,5/3/2016,8/31/2017,614.6494444,1.267318442,,
11136001015638,0.006445079,0.921974894,0.051116699,0.005750702,0.014711895,5/3/2016,8/1/2017,380.4366667,0.836124542,,
11136001015640,0.030540043,0.3963492,0.538980799,0.023743811,0.010386004,5/3/2016,11/9/2017,1950.835833,3.51501952,,
11136001015644,0.756275861,0.227968232,0.011065896,2.56472E-06,0.004686592,5/3/2016,12/19/2016,324.9222222,1.412705314,,
11136001015648,0.008447927,0.164443566,0.801277179,0.008033132,0.017797111,5/3/2016,8/4/2017,255.8155556,0.558549248,,
11136001015651,0.01181824,0.018495288,0.933386472,0.01557492,0.020727323,5/3/2016,1/18/2017,247.7808333,0.953003205,,
11136001015653,0.384495923,0.409559271,0.125681856,0.002910821,0.077355494,5/3/2016,8/16/2017,165.0927778,0.351261229,,
11136001015655,0,0.02197755,0.892385314,0.080175687,0.005460063,5/3/2016,8/24/2016,200.2927778,1.772502458,,
11136001015657,6.92557E-07,0.971683413,0.008082143,0.000895476,0.019337583,5/3/2016,11/16/2016,401.09,2.035989848,,
11136001015658,0.018676324,0.054875329,0.210722285,0.412018774,0.303708933,5/3/2016,12/9/2016,337.5783333,1.53444697,,
11136001015659,0.002599298,0.979474357,0.003430257,0.001000805,0.013496357,5/3/2016,8/23/2016,258.4030556,2.307170139,,
11136001015663,0.021619096,0.974926045,0.000292406,0.000590709,0.002571433,5/3/2016,8/7/2017,894.875,1.941160521,,
11136001015664,8.5872E-05,0.834271878,0.140470869,0.007323309,0.017849281,5/3/2016,10/12/2016,229.67,1.417716049,,
11136001015667,0.008551091,0.748394249,0.238139904,0.000990544,0.003924055,5/3/2016,11/8/2017,1770.631667,3.196086041,,
11136001015668,3.96277E-06,0.668523445,0.255913115,0.055406144,0.020154654,5/3/2016,10/12/2017,210.2905556,0.399033312,,
11136001015670,0.002646815,0.308716919,0.551056779,0.122217774,0.015361214,5/3/2016,2/19/2018,556.4338889,0.846931338,,
11136001015675,2.28435E-07,0.010212191,0.915308373,0.067284416,0.007195249,5/3/2016,12/20/2017,1216.003056,2.040273583,,
11136001015685,0.000496851,0.867438253,0.124408715,0.005591191,0.002065488,5/3/2016,9/28/2017,558.5175,1.08872807,,
11136001015692,0.000283851,0.591739077,0.368456766,0.017050855,0.022468745,5/3/2016,7/26/2017,393.3983333,0.876165553,,
11136001015696,0.099547715,0.514516751,0.376080221,0.00191828,0.007936458,5/3/2016,2/12/2018,482.0580556,0.741627778,,
11136001015697,2.21542E-06,0.0705788,0.068270334,0.611650442,0.249495992,5/3/2016,8/4/2017,125.3838889,0.27376395,,
11136001015705,0.024169481,0.73687039,0.206034595,0.029980535,0.002944998,5/3/2016,12/1/2017,932.4661111,1.616059118,,
11136001015707,0.008627238,0.250470144,0.669684071,0.064068765,0.007149782,5/3/2016,12/27/2017,571.9288889,0.948472453,,
11136001015709,0.000302239,0.005252925,0.603934507,0.22229815,0.168212179,5/4/2016,7/25/2017,1049.573889,2.34804002,,
11136001015717,0,0.94298253,0.048034296,0.004068723,0.004914756,5/4/2016,1/19/2018,908.4886111,1.453581778,,
11136001015718,1.54303E-06,0.007224472,0.071808047,0.882475022,0.038489372,5/4/2016,12/9/2016,180.0208333,0.822012938,,
11136001015721,0.0022007,0.875248563,0.094064499,0.021068891,0.007417699,5/4/2016,7/12/2017,786.7444444,1.812775218,,
11136001015722,0.02293036,0.569683827,0.060014625,0.314914941,0.032459043,5/4/2016,4/10/2018,198.6691667,0.281401086,,
11136001015724,0.012340373,0.138014831,0.425521989,0.404045033,0.020078187,5/4/2016,12/7/2016,672.8141667,3.100526114,,
11136001015737,1.1634E-05,0.028183406,0.03010108,0.009091984,0.932615773,5/4/2016,1/18/2017,143.2580556,0.553119906,,
11136001015742,7.33757E-06,0.508944024,0.41600344,0.062299832,0.012745685,5/4/2016,11/30/2016,870.7086111,4.146231481,,
11136001015743,0,0.024134428,0.957388861,0.00688794,0.011588771,5/4/2016,4/12/2018,677.8352778,0.95739446,,
11136001015744,1.52415E-06,0.036687266,0.660675801,0.291350786,0.011285004,5/4/2016,7/27/2017,1458.006667,3.247230883,,
11136001015751,1.39771E-06,0.007160948,0.15260925,0.79078106,0.04944781,5/4/2016,12/1/2016,596.2122222,2.825650342,,
11136001015752,0,0.919965564,0.049569062,0.013701452,0.016764802,5/4/2016,9/29/2017,315.5586111,0.615123998,,
11136001015754,0.006221585,0.206231329,0.413369938,0.295564748,0.07861576,5/4/2016,4/6/2018,165.3294444,0.235512029,,
11136001015778,2.89985E-05,0.025037517,0.193854304,0.759734446,0.021344735,5/4/2016,2/19/2018,306.5288889,0.467269648,,
11136001015781,0.03303826,0.070422828,0.572752662,0.248494294,0.075291125,5/4/2016,7/12/2017,334.1916667,0.770026882,,
11136001015783,7.13433E-05,0.032817897,0.571427256,0.346557918,0.049123283,5/4/2016,8/25/2016,120.6997222,1.068139135,,
11136001015785,0.00205605,0.869985029,0.122545716,0.003011956,0.002401155,5/4/2016,7/27/2017,5925.736389,13.19763116,,
11136001015791,0.023792068,0.545149414,0.378340583,0.046994181,0.005723314,5/4/2016,12/29/2016,630.4622222,2.637917248,,
11136001015793,0.002515372,0.145887493,0.689602269,0.126299675,0.035695191,5/5/2016,12/27/2017,1087.424722,1.809358939,,
11136001015794,4.00502E-05,0.2458979,0.730641378,8.70657E-06,0.023411965,5/5/2016,1/26/2018,159.5219444,0.252808153,,
11136001015800,0.002584952,0.331442773,0.656924516,0.007489897,0.001557862,5/5/2016,7/26/2017,3257.313611,7.287055058,,
11136001015811,3.69048E-05,0.282866731,0.668915857,0.035980466,0.012199183,5/5/2016,7/26/2017,323.6555556,0.724061646,,
11136001015828,0.001439386,0.850270542,0.085417536,0.055902315,0.00696996,5/5/2016,9/21/2017,1067.198889,2.117458113,,
11136001015833,6.55905E-06,0.528875521,0.338693952,0.101115741,0.031309163,5/5/2016,1/29/2018,592.9041667,0.935180074,,
11136001015834,0.001950516,0.803136119,0.091557299,0.098990725,0.004366028,5/5/2016,12/15/2017,810.0422222,1.375283909,,
11136001015839,0.010641322,0.163241302,0.357961835,0.394868811,0.073287227,5/6/2016,11/27/2017,559.0105556,0.980720273,,
11136001015844,6.50018E-06,0.038416087,0.003003085,0.925923904,0.032649124,5/5/2016,7/26/2017,213.6691667,0.478007084,,
11136001015848,5.9645E-07,0.048972123,0.802524057,0.139892573,0.008611247,5/5/2016,2/27/2018,931.4369444,1.404882269,,
11136001015849,0.009406494,0.601957466,0.340244111,0.013152774,0.035239155,5/5/2016,8/11/2017,769.5038889,1.66199544,,
11136001015852,0,0.038344523,0.248175538,0.700655697,0.012824243,5/5/2016,7/26/2017,450.6655556,1.008200348,,
11136001015856,4.69826E-06,0.105079586,0.403835662,0.288266617,0.20281285,5/5/2016,8/2/2017,472.9880556,1.041823911,,
11136001015867,0,0.007672077,0.801227941,0.180104501,0.010996332,5/5/2016,8/24/2016,326.4725,2.941193694,,
11136001015868,0.000535802,0.864377042,0.10533334,0.027407419,0.002345966,5/5/2016,4/12/2018,643.895,0.910742574,,
11136001015892,2.82582E-05,0.544276618,0.448864125,1.0389E-05,0.006821441,5/5/2016,7/28/2017,668.4397222,1.488729894,,
11136001015906,0.000370802,0.007540711,0.144022808,0.846284941,0.001780333,5/6/2016,8/17/2017,686.2011111,1.46624169,,
11136001015908,0.272857438,0.663866459,0.047214395,8.30227E-05,0.015979962,5/6/2016,11/8/2017,217.4772222,0.394695503,,
11136001015923,0.000977655,0.962042476,0.026216609,7.23966E-06,0.010755718,5/6/2016,4/3/2018,920.8538889,1.321167703,,
11136001015929,0.343507631,0.262832156,0.387294577,6.82505E-06,0.006359665,5/6/2016,11/21/2016,651.1961111,3.272342267,,
11136001015932,2.08488E-05,0.993059552,1.0973E-05,5.48652E-07,0.006907529,5/6/2016,5/7/2018,506.2913889,0.692601079,,
11136001015933,0.008122679,0.085888701,0.828194442,0.064397318,0.013397337,5/6/2016,7/18/2017,582.0808333,1.328951674,,
11136001015935,1.66307E-06,0.309340067,0.445556975,0.167707655,0.077393086,5/6/2016,12/29/2016,501.0819444,2.114269808,,
11136001015948,0.002558062,0.9539023,0.042174435,0.000417083,0.000947971,5/6/2016,3/16/2018,1864.801389,2.746393798,,
11136001015949,0.121073117,0.734965045,0.024897059,0.114197698,0.004867081,5/6/2016,5/2/2018,473.3044444,0.651934496,,
11136001015953,0.971819705,0.021882047,0.000325972,3.95823E-05,0.005932985,5/6/2016,12/8/2017,954.41,1.642702238,,
11136001015963,5.95627E-06,0.096060661,0.477140877,0.415690364,0.011101791,5/6/2016,12/16/2016,792.815,3.539352679,,
11136001015976,6.68353E-05,0.020585287,0.032939323,0.920086886,0.026323579,,10/25/2017,290.9305556,#N/A,,
11136001015977,0.041091822,0.199088013,0.453765877,0.038427492,0.267623884,5/6/2016,10/26/2016,95.39611111,0.551422608,,
11136001015989,0.000409304,0.895271948,0.047344097,0.003818841,0.053153823,5/6/2016,1/16/2017,139.8038889,0.548250545,,
11136001015990,0.399389893,0.040691009,0.088008661,0.438224303,0.033686894,,12/5/2017,731.4747222,#N/A,,
11136001015993,0.255966998,0.673212138,0.03486855,0.013255489,0.022698224,5/6/2016,3/30/2018,397.2777778,0.573272407,,
11136001016011,1.83286E-05,0.205522487,0.790922494,0.000426446,0.00311,5/9/2016,12/13/2017,1136.655833,1.949666953,,
11136001016019,0.246107164,0.634593722,0.024201847,0.004306968,0.090789325,5/9/2016,10/18/2016,285.0677778,1.759677641,,
11136001016023,0,0.546669501,0.390864123,0.041454022,0.021012354,5/9/2016,1/16/2017,169.8736111,0.674101631,,
11136001016025,0.003643198,0.945566862,0.043045433,0.003236659,0.00450856,5/9/2016,1/16/2017,780.9836111,3.099141314,,
11136001016030,0.001299316,0.159008815,0.731681887,0.001402521,0.106612753,,3/20/2018,104.9697222,#N/A,,
11136001016032,0.055592546,0.331770812,0.597154602,0.00893052,0.00655152,5/9/2016,2/12/2018,1932.418333,3.000649586,,
11136001016044,0.016117341,0.914416839,0.040945827,0.013259236,0.015260192,,4/20/2018,491.2927778,#N/A,,
11136001016045,4.6469E-07,0.951517469,0.04576781,1.39407E-06,0.002712397,5/9/2016,4/25/2018,597.7697222,0.834873914,,
11136001016054,0,0.00313949,0.942788196,0.035193612,0.018881685,5/9/2016,11/9/2016,186.2475,1.012214674,,
11136001016057,0.003510855,0.024276991,0.113965635,0.05562322,0.8026233,5/9/2016,1/16/2018,1326.679167,2.150209346,,
11136001016064,0.003765307,0.983968068,0.009978374,2.12679E-06,0.002286301,5/9/2016,11/30/2016,1567.306111,7.645395664,,
11136001016068,0.007332108,0.614710747,0.145219733,1.26694E-05,0.232723591,5/9/2016,4/20/2018,241.1766667,0.339207689,,
11136001016075,0.012252603,0.854439497,0.097839161,0.004583278,0.030883948,,12/7/2017,366.9741667,#N/A,,
11136001016078,0.000180336,0.856590196,0.003203105,0.057424034,0.082606623,5/9/2016,10/3/2016,64.69416667,0.440096372,,
11136001016086,0.000213744,0.396380188,0.259062601,0.309120266,0.035221664,3/31/2016,12/14/2016,180.6416667,0.700161499,,
11136001016097,0,0.990429503,0.00222736,0.001137401,0.006205495,3/31/2016,7/10/2017,1153.458056,2.475231879,,
11136001016124,0.000336008,0.028258561,0.341894862,0.592380382,0.037128933,3/31/2016,11/22/2016,221.5552778,0.93879355,,
11136001016160,0.02658949,0.560579758,0.319803584,0.05269397,0.040332761,3/31/2016,1/29/2018,635.7252778,0.950262,,
11136001016163,0.002985321,0.083088515,0.660895908,0.053514991,0.199516025,4/1/2016,4/10/2018,730.9841667,0.989153135,,
11136001016169,5.55028E-05,0.020945509,0.362189936,0.439335894,0.177472826,4/1/2016,11/9/2017,835.7930556,1.423838255,,
11136001016181,0.003320001,0.003876181,0.812055523,0.175279265,0.005469241,4/1/2016,9/25/2017,1317.519722,2.430848196,,
11136001016185,0.00225207,0.203221458,0.099171361,0.602472426,0.092882278,4/1/2016,9/9/2016,681.4719444,4.232744997,,
11136001016191,0.011854952,0.013982454,0.020448792,0.013867658,0.939845388,4/1/2016,9/28/2017,367.8022222,0.674866463,,
11136001016193,0.023970563,0.166034776,0.706361801,0.088795314,0.014837812,4/1/2016,10/3/2017,1038.843611,1.888806566,,
11136001016205,0.007524955,0.884226453,0.035177623,0.035306069,0.037763232,4/1/2016,8/18/2016,166.52,1.197985612,,
11136001016220,0.000210599,0.26057806,0.231712599,0.488058617,0.019439754,4/1/2016,7/26/2017,747.8661111,1.5548152,,
11136001016226,0.008924258,0.014481195,0.945270332,0.016030666,0.015293748,4/1/2016,1/20/2017,2772.810556,9.43132842,,
11136001016231,0.003844204,0.80187243,0.173534777,0.002411391,0.018338048,4/1/2016,8/28/2017,653.7258333,1.271840143,,
11136001016233,0.00212381,0.572444743,0.339700207,0.077072032,0.008657257,4/1/2016,8/15/2016,142.3019444,1.046337827,,
11136001016256,3.53267E-05,0.074979485,0.572642369,0.331443521,0.020898288,4/1/2016,12/5/2016,275.2086111,1.109712142,,
11136001016257,5.34404E-05,0.119301482,0.003099546,8.61943E-06,0.87754036,4/5/2016,7/26/2017,161.1347222,0.337808642,,
11136001016261,5.43283E-05,0.731249392,0.206700939,6.79103E-06,0.061990814,4/1/2016,3/16/2018,245.4216667,0.343727824,,
11136001016279,1.25951E-05,0.0100199,0.007950426,0.969222377,0.012796639,4/6/2016,8/23/2016,286.7072222,2.062641886,,
11136001016284,0.000360707,0.824586891,0.043306404,0.000572391,0.131173561,4/4/2016,10/21/2017,6153.041667,10.89033923,,
11136001016290,0.002493349,0.342033857,0.00088029,0.617545345,0.037051995,4/4/2016,7/15/2017,114.8611111,0.24595527,,
11136001016297,0,0.230113966,0.310976347,0.069500831,0.389411273,4/4/2016,10/13/2017,229.8933333,0.412734889,,
11136001016315,2.25476E-06,0.192053275,0.802913276,1.22987E-05,0.005018691,4/4/2016,9/20/2016,1355.156389,8.018676857,,
11136001016319,0.000101971,0.001941937,0.208684919,0.005622437,0.783648705,4/4/2016,11/1/2017,8793.340278,15.26621576,,
11136001016326,0,0.988099377,3.25907E-05,2.42341E-05,0.011844634,4/4/2016,11/14/2017,332.4055556,0.564355782,,
11136001016335,0.000368663,0.00674275,0.971086914,0.000941757,0.020858767,4/4/2016,11/1/2017,241.8647222,0.419904032,,
11136001016341,0.052506374,0.773567342,0.05021409,0.123002745,0.000709393,4/4/2016,8/3/2017,4913.826667,10.11075446,,
11136001016344,0,0.000701926,0.972865975,0.018180444,0.008251655,4/4/2016,11/28/2016,793.8475,3.335493697,,
11136001016350,0.001778641,0.108024624,0.474214514,0.388902929,0.027080667,4/4/2016,10/10/2017,404.4911111,0.730128359,,
11136001016375,4.44468E-05,0.014253947,0.977185334,0.001521965,0.006995654,4/4/2016,9/12/2016,206.2391667,1.280988613,,
11136001016385,1.09858E-05,0.931539957,0.000157464,4.02814E-05,0.068251312,4/4/2016,6/23/2016,75.85527778,0.948190972,,
11136001016387,0.000197722,0.00165487,0.010296505,0.008061651,0.979788654,4/4/2016,1/24/2018,463.6147222,0.702446549,,
11136001016396,0.069565175,0.661667071,0.219641604,0.029731875,0.019392635,4/5/2016,7/13/2016,169.3655556,1.710763187,,
11136001016399,5.30938E-07,0.993340972,1.64591E-05,2.65469E-06,0.006638853,4/5/2016,11/30/2016,523.1827778,2.189049279,,
11136001016400,0.002607685,0.003919217,0.021082683,0.415377832,0.557012878,4/5/2016,8/16/2016,939.3175,7.062537594,,
11136001016440,0.001043061,0.346385026,0.591057722,0.011700355,0.049813348,4/5/2016,8/18/2017,568.5725,1.137145,,
11136001016445,7.39501E-05,0.000800156,0.709203874,0.273011969,0.016910882,4/5/2016,12/5/2017,668.6194444,1.097897282,,
11136001016450,2.18999E-06,0.770484497,0.002861772,0.219594293,0.007058343,4/5/2016,1/23/2018,507.3586111,0.771061719,,
11136001016453,0.001630065,0.170018921,0.656931572,0.078219256,0.093200798,4/5/2016,11/29/2016,453.7991667,1.906719188,,
11136001016471,0,0.822213535,0.074768773,0.014056517,0.088961175,4/5/2016,10/24/2017,1128.401111,1.990125416,,
11136001016476,0.226034753,0.281489499,0.470817013,5.72314E-05,0.021600663,4/5/2016,10/21/2016,330.0438889,1.658512004,,
11136001016523,0.001529043,0.465762795,0.3370591,0.164779255,0.030870107,4/6/2016,2/19/2018,1855.372778,2.712533301,,
11136001016527,0,0.007346787,0.959176095,2.70757E-06,0.033475184,,1/5/2017,718.1522222,#N/A,,
11136001016528,0.030117879,0.40731241,0.53493556,0.021449353,0.006185352,4/6/2016,1/26/2017,1002.413056,3.398010358,,
11136001016538,0.008819992,0.011658798,0.126332951,0.804831937,0.048357378,4/6/2016,9/20/2017,526.1405556,0.988986007,,
11136001016540,0.039649504,0.433454974,0.398756561,0.123630276,0.004508756,4/6/2016,1/18/2017,3890.331667,13.5551626,,
11136001016546,0.009393783,0.958173795,0.00095082,7.89062E-06,0.031475684,4/6/2016,8/17/2016,140.8141667,1.058753133,,
11136001016579,0.03310555,0.892408377,0.07124371,0.000401191,0.002841172,4/6/2016,2/21/2018,1277.446111,1.862166343,,
11136001016594,0.000455311,0.966172952,0.024055948,0.000171273,0.009143452,4/6/2016,8/20/2017,261.1158333,0.521189288,,
11136001016602,2.06181E-07,0.002320773,0.97407501,0.022613105,0.0009907,4/6/2016,4/21/2018,1347.252222,1.808392245,,
11136001016605,2.62771E-05,0.003077295,0.000110508,0.955034198,0.041751482,4/11/2016,3/19/2018,2315.074167,3.274503772,,
